Movement_Date,GLN_Code,EAN_Code,Base_Unit_Code,Stock,Transit,Shipped,OOS
5/25/2021,4080398400515,4790685552500,9505073046,8200,600,240,0
5/25/2021,4080398400515,4790685525450,9500188106,0,0,24,0
5/25/2021,4080398400515,4790685525424,9500105764,0,0,0,0
5/25/2021,4080398400515,4790685599548,9500188107,144,0,24,0
5/25/2021,4080398400515,4790685265505,9505057956,4640,0,40,0
5/25/2021,4080398539419,4790685000310,9500188105,1104,60264,696,0
5/25/2021,4080398539419,4790685000555,9500188108,23016,2592,600,0
5/25/2021,4080398539419,4790685000884,9500959798,8472,6912,2136,0
5/25/2021,4080398539419,4790685001034,9500704337,1200,408,96,0
5/25/2021,4080398539419,4790685003515,9500704336,76,3456,5880,24
5/25/2021,4080398539419,4790685004622,9500736917,9,0,0,36
5/25/2021,4080398539419,4790685006551,9500733337,1224,864,264,0
5/25/2021,4080398539419,4790685002420,9500777987,4282,11232,252,0
5/25/2021,4080398539419,4790685009313,9500753387,0,0,0,36
5/25/2021,4080398539419,4790685010814,9500754147,2025,945,225,0
5/25/2021,4080398539419,4790685019550,9500306461,1755,1080,81,0
5/25/2021,4080398539419,4790685053158,9500373716,0,160,0,140
5/25/2021,4080398539419,4790685053135,9500373717,0,320,0,0
5/25/2021,4080398539419,4790685053558,9500305897,2280,24000,300,0
5/25/2021,4080398539419,4790685053654,9500373795,1560,0,60,0
5/25/2021,4080398539419,4790685054163,9500318810,54,1710,180,0
5/25/2021,4080398539419,4790685055558,9500333963,4376,0,36,0
5/25/2021,4080398539419,4790685056879,9500373951,4752,0,0,0
5/25/2021,4080398539419,4790685056938,9500373954,628,0,48,0
5/25/2021,4080398539419,4790685052188,9500376041,0,8640,0,0
5/25/2021,4080398539419,4790685052454,9500379598,51468,11232,2682,0
5/25/2021,4080398539419,4790685043992,9500765956,1350,1215,207,0
5/25/2021,4080398539419,4790685500508,9500188046,18432,0,240,0
5/25/2021,4080398539419,4790685508050,9500184495,10680,3200,480,0
5/25/2021,4080398539419,4790685551453,9500188950,10723,6912,3144,0
5/25/2021,4080398539419,4790685402052,9500188107,87981,0,888,0
5/25/2021,4080398539419,4790685402501,9500184411,13360,2400,460,0
5/25/2021,4080398539419,4790685430544,9500750956,110999,7560,3432,0
5/25/2021,4080398539419,4790685483425,9500184418,1320,320,0,0
5/25/2021,4080398539419,4790685483200,9500188110,10560,2016,336,0
5/25/2021,4080398539419,4790685552456,9500773538,2387,4320,540,0
5/25/2021,4080398539419,4790685552500,9505073046,28805,0,360,0
5/25/2021,4080398539419,4790685525450,9500188106,3864,0,96,0
5/25/2021,4080398539419,4790685525424,9500105764,1200,360,40,0
5/26/2021,4080398955085,4790685000310,9500188105,5304,27648,24,360
5/26/2021,4080398955085,4790685000555,9500188108,4704,0,72,0
5/26/2021,4080398955085,4790685000884,9500959798,8712,0,840,0
5/26/2021,4080398955085,4790685001034,9500704337,336,0,0,0
5/26/2021,4080398955085,4790685004798,9500736995,495,108,18,0
5/26/2021,4080398955085,4790685002420,9500777987,876,432,180,0
5/26/2021,4080398955085,4790685019550,9500306461,882,135,45,0
5/26/2021,4080398955085,4790685053158,9500373716,2960,0,40,0
5/26/2021,4080398955085,4790685053135,9500373717,0,320,0,0
5/26/2021,4080398955085,4790685053558,9500305897,3800,8000,20,0
5/26/2021,4080398955085,4790685054163,9500318810,1170,1431,297,0
5/26/2021,4080398955085,4790685054484,9500395894,4,0,0,0
5/26/2021,4080398955085,4790685056879,9500373951,0,3024,0,0
5/26/2021,4080398955085,4790685052188,9500376041,0,0,0,0
5/26/2021,4080398955085,4790685052454,9500379598,35050,6480,3060,0
5/26/2021,4080398955085,4790685043992,9500765956,867,135,54,0
5/26/2021,4080398955085,4790685500508,9500188046,28968,0,192,0
5/26/2021,4080398955085,4790685508050,9500184495,5880,0,60,0
5/26/2021,4080398955085,4790685551453,9500188950,192,0,0,0
5/26/2021,4080398955085,4790685402052,9500188107,93888,0,1128,0
5/26/2021,4080398955085,4790685402501,9500184411,13280,0,220,0
5/26/2021,4080398955085,4790685430544,9500750956,34344,26136,3528,0
5/26/2021,4080398955085,4790685483425,9500184418,6020,0,80,0
5/26/2021,4080398955085,4790685483200,9500188110,10608,0,144,0
5/26/2021,4080398955085,4790685552456,9500773538,2496,0,48,0
5/26/2021,4080398955085,4790685552500,9505073046,11852,0,80,0
5/26/2021,4080398955085,4790685525450,9500188106,984,0,0,0
5/26/2021,4080398955085,4790685525424,9500105764,1400,0,0,0
5/26/2021,4080398955559,4790685000310,9500188105,7150,17280,672,0
5/26/2021,4080398955559,4790685000555,9500188108,5544,0,192,0
5/26/2021,4080398955559,4790685000884,9500959798,9528,0,696,0
5/26/2021,4080398955559,4790685001034,9500704337,528,0,0,0
5/26/2021,4080398955559,4790685003515,9500704336,9144,0,600,0
5/26/2021,4080398955559,4790685004561,9500739441,9,0,0,846
5/26/2021,4080398955559,4790685004585,9500736917,9,0,0,162
5/26/2021,4080398955559,4790685006551,9500733337,96,0,0,0
5/26/2021,4080398955559,4790685002420,9500777987,2520,5184,132,12
5/26/2021,4080398955559,4790685010814,9500754147,846,945,81,0
5/26/2021,4080398955559,4790685019550,9500306461,819,540,63,0
5/26/2021,4080398955559,4790685053158,9500373716,9860,0,40,0
5/26/2021,4080398955559,4790685053135,9500373717,10100,0,60,0
5/26/2021,4080398955559,4790685053558,9500305897,2757,8640,120,0
5/26/2021,4080398955559,4790685053654,9500373795,11120,0,0,0
5/26/2021,4080398955559,4790685054163,9500318810,459,0,99,0
5/26/2021,4080398955559,4790685054484,9500395894,4,0,0,0
5/26/2021,4080398955559,4790685055558,9500333963,639,0,0,0
5/26/2021,4080398955559,4790685056879,9500373951,3060,0,0,0
5/26/2021,4080398955559,4790685056938,9500373954,1896,0,0,0
5/26/2021,4080398955559,4790685052188,9500376041,0,4152,0,0
5/26/2021,4080398955559,4790685052454,9500379598,25551,13392,1602,0
5/26/2021,4080398955559,4790685043992,9500765956,1611,0,153,0
5/26/2021,4080398955559,4790685500508,9500188046,11280,0,120,0
5/26/2021,4080398955559,4790685508050,9500184495,4563,0,40,0
5/26/2021,4080398955559,4790685551453,9500188950,13464,0,744,72
5/26/2021,4080398955559,4790685402052,9500188107,14616,0,720,0
5/26/2021,4080398955559,4790685402501,9500184411,9448,4800,200,0
5/26/2021,4080398955559,4790685483425,9500184418,2008,0,20,0
5/26/2021,4080398955559,4790685483200,9500188110,3336,0,72,0
5/26/2021,4080398955559,4790685552456,9500773538,28,5184,176,4
5/26/2021,4080398955559,4790685552500,9505073046,14623,0,60,0
5/26/2021,4080398955559,4790685525450,9500188106,72,0,0,0
5/26/2021,4080398955559,4790685525424,9500105764,260,0,0,0
5/26/2021,4080398340519,4790685000310,9500188105,2856,17280,1680,0
5/26/2021,4080398340519,4790685000555,9500188108,4416,0,72,0
5/26/2021,4080398340519,4790685000884,9500959798,11616,0,792,0
5/26/2021,4080398340519,4790685001034,9500704337,936,0,168,0
5/26/2021,4080398340519,4790685003515,9500704336,7704,264,288,0
5/26/2021,4080398340519,4790685002420,9500777987,732,864,108,0
5/26/2021,4080398340519,4790685010814,9500754147,972,405,54,0
5/26/2021,4080398340519,4790685019550,9500306461,702,135,45,0
5/26/2021,4080398340519,4790685053158,9500373716,10440,0,60,0
5/26/2021,4080398340519,4790685053135,9500373717,10340,0,0,0
5/26/2021,4080398340519,4790685053558,9500305897,2397,6400,600,0
5/26/2021,4080398340519,4790685053654,9500373795,10700,0,20,0
5/26/2021,4080398340519,4790685054040,9500349378,1,0,0,0
5/26/2021,4080398340519,4790685054163,9500318810,207,180,153,0
5/26/2021,4080398340519,4790685055558,9500333963,183,0,0,0
5/26/2021,4080398340519,4790685056879,9500373951,0,1746,0,0
5/26/2021,4080398340519,4790685056938,9500373954,0,0,24,0
5/26/2021,4080398340519,4790685052188,9500376041,0,2616,0,0
5/26/2021,4080398340519,4790685052454,9500379598,27060,6048,3240,0
5/26/2021,4080398340519,4790685043992,9500765956,999,135,99,0
5/26/2021,4080398340519,4790685500508,9500188046,2856,5616,312,0
5/26/2021,4080398340519,4790685508050,9500184495,4077,0,100,0
5/26/2021,4080398340519,4790685551453,9500188950,10176,0,1104,0
5/26/2021,4080398340519,4790685402052,9500188107,24144,0,886,0
5/26/2021,4080398340519,4790685402501,9500184411,11460,0,280,0
5/26/2021,4080398340519,4790685430544,9500750956,42245,17064,7843,0
5/26/2021,4080398340519,4790685483425,9500184418,4340,0,40,0
5/26/2021,4080398340519,4790685483200,9500188110,9096,0,96,0
5/26/2021,4080398340519,4790685552456,9500773538,1752,0,444,0
5/26/2021,4080398340519,4790685552500,9505073046,14180,0,240,0
5/26/2021,4080398340519,4790685525450,9500188106,1320,0,48,0
5/26/2021,4080398340519,4790685525424,9500105764,760,0,0,0
5/26/2021,4080398400515,4790685000310,9500188105,20064,44928,336,0
5/26/2021,4080398400515,4790685000555,9500188108,14616,0,792,0
5/26/2021,4080398400515,4790685000884,9500959798,8304,0,360,0
5/26/2021,4080398400515,4790685001034,9500704337,3442,0,192,0
5/26/2021,4080398400515,4790685003515,9500704336,5184,0,648,0
5/26/2021,4080398400515,4790685004561,9500739441,0,0,0,18
5/26/2021,4080398400515,4790685004528,9500736916,0,0,0,36
5/26/2021,4080398400515,4790685004798,9500736995,6039,0,189,0
5/26/2021,4080398400515,4790685004885,9500736944,216,0,9,0
5/26/2021,4080398400515,4790685005355,9500753381,3336,0,0,0
5/26/2021,4080398400515,4790685002420,9500777987,1848,0,120,0
5/26/2021,4080398400515,4790685010814,9500754147,2115,405,117,0
5/26/2021,4080398400515,4790685011422,9500718137,620,1280,40,0
5/26/2021,4080398400515,4790685019550,9500306461,2179,0,108,0
5/26/2021,4080398400515,4790685053158,9500373716,9060,0,40,0
5/26/2021,4080398400515,4790685053135,9500373717,8900,0,0,20
5/26/2021,4080398400515,4790685053558,9500305897,11720,9600,100,0
5/26/2021,4080398400515,4790685053654,9500373795,9400,0,20,0
5/26/2021,4080398400515,4790685054163,9500318810,2268,0,252,0
5/26/2021,4080398400515,4790685054455,9500333630,0,0,0,48
5/26/2021,4080398400515,4790685054484,9500395894,0,0,0,48
5/26/2021,4080398400515,4790685054514,9500335917,0,1296,0,0
5/26/2021,4080398400515,4790685056879,9500373951,0,2160,0,0
5/26/2021,4080398400515,4790685056938,9500373954,3480,0,0,0
5/26/2021,4080398400515,4790685056945,9500373953,0,2520,0,0
5/26/2021,4080398400515,4790685052188,9500376041,0,2928,0,0
5/26/2021,4080398400515,4790685052454,9500379598,34173,11016,2250,0
5/26/2021,4080398400515,4790685043992,9500765956,3204,675,99,0
5/26/2021,4080398400515,4790685500508,9500188046,5640,5184,240,0
5/26/2021,4080398400515,4790685508050,9500184495,9020,0,320,0
5/26/2021,4080398400515,4790685551453,9500188950,13392,0,936,0
5/26/2021,4080398400515,4790685301455,9500188114,0,0,48,120
5/26/2021,4080398400515,4790685305453,9500188117,0,3456,0,0
5/26/2021,4080398400515,4790685394914,9510750014,4640,0,0,0
5/26/2021,4080398400515,4790685402052,9500188107,47424,0,528,0
5/26/2021,4080398400515,4790685402096,9500750953,120,0,0,0
5/26/2021,4080398400515,4790685402501,9500184411,18947,0,140,0
5/26/2021,4080398400515,4790685402442,9500188103,126,108,12,0
5/26/2021,4080398400515,4790685430544,9500750956,24656,27432,4152,0
5/26/2021,4080398400515,4790685483151,1011075037,0,0,0,81
5/26/2021,4080398400515,4790685483425,9500184418,5980,0,20,0
5/26/2021,4080398400515,4790685483200,9500188110,22560,0,48,0
5/26/2021,4080398400515,4790685552456,9500773538,1188,216,72,0
5/26/2021,4080398400515,4790685552500,9505073046,8400,0,400,0
5/26/2021,4080398400515,4790685525450,9500188106,720,0,0,24
5/26/2021,4080398400515,4790685525424,9500105764,742,0,0,0
5/26/2021,4080398400515,4790685599548,9500188107,96,0,48,0
5/26/2021,4080398400515,4790685265505,9505057956,4620,0,20,0
5/26/2021,4080398539419,4790685000310,9500188105,8688,51624,1104,72
5/26/2021,4080398539419,4790685000555,9500188108,25320,0,288,0
5/26/2021,4080398539419,4790685000884,9500959798,12624,1512,2784,0
5/26/2021,4080398539419,4790685001034,9500704337,1560,0,48,0
5/26/2021,4080398539419,4790685003515,9500704336,3460,2112,73,215
5/26/2021,4080398539419,4790685004622,9500736917,9,0,0,0
5/26/2021,4080398539419,4790685006551,9500733337,816,1104,408,0
5/26/2021,4080398539419,4790685002420,9500777987,3190,11232,1092,0
5/26/2021,4080398539419,4790685009313,9500753387,0,0,0,117
5/26/2021,4080398539419,4790685010814,9500754147,1863,1215,153,0
5/26/2021,4080398539419,4790685019550,9500306461,1620,1080,144,0
5/26/2021,4080398539419,4790685053158,9500373716,0,640,0,200
5/26/2021,4080398539419,4790685053135,9500373717,0,480,0,0
5/26/2021,4080398539419,4790685053558,9500305897,4200,21600,480,0
5/26/2021,4080398539419,4790685053654,9500373795,1480,0,60,0
5/26/2021,4080398539419,4790685054163,9500318810,441,1458,54,108
5/26/2021,4080398539419,4790685055558,9500333963,4367,0,9,0
5/26/2021,4080398539419,4790685056879,9500373951,4752,0,0,0
5/26/2021,4080398539419,4790685056938,9500373954,628,0,0,0
5/26/2021,4080398539419,4790685052188,9500376041,0,8640,0,0
5/26/2021,4080398539419,4790685052454,9500379598,46905,11232,4536,0
5/26/2021,4080398539419,4790685043992,9500765956,1164,1485,162,0
5/26/2021,4080398539419,4790685500508,9500188046,17952,0,480,0
5/26/2021,4080398539419,4790685508050,9500184495,13620,0,260,0
5/26/2021,4080398539419,4790685551453,9500188950,14995,0,2690,0
5/26/2021,4080398539419,4790685402052,9500188107,85221,0,2832,0
5/26/2021,4080398539419,4790685402501,9500184411,12960,8000,400,0
5/26/2021,4080398539419,4790685430544,9500750956,102408,7560,8760,0
5/26/2021,4080398539419,4790685483425,9500184418,1040,320,280,0
5/26/2021,4080398539419,4790685483200,9500188110,10200,3216,360,0
5/26/2021,4080398539419,4790685552456,9500773538,923,4320,1474,0
5/26/2021,4080398539419,4790685552500,9505073046,28322,0,516,0
5/26/2021,4080398539419,4790685525450,9500188106,3840,0,24,0
5/26/2021,4080398539419,4790685525424,9500105764,1180,420,20,0
5/27/2021,4080398955085,4790685000310,9500188105,4848,27648,456,0
5/27/2021,4080398955085,4790685000555,9500188108,4632,0,72,0
5/27/2021,4080398955085,4790685000884,9500959798,8063,0,648,0
5/27/2021,4080398955085,4790685001034,9500704337,312,0,24,0
5/27/2021,4080398955085,4790685004798,9500736995,468,0,27,0
5/27/2021,4080398955085,4790685002420,9500777987,876,648,0,0
5/27/2021,4080398955085,4790685019550,9500306461,783,135,99,0
5/27/2021,4080398955085,4790685053158,9500373716,2940,0,20,0
5/27/2021,4080398955085,4790685053135,9500373717,0,320,0,0
5/27/2021,4080398955085,4790685053558,9500305897,3740,11200,60,0
5/27/2021,4080398955085,4790685054163,9500318810,1008,1431,162,0
5/27/2021,4080398955085,4790685054484,9500395894,4,0,0,0
5/27/2021,4080398955085,4790685056879,9500373951,0,3024,0,0
5/27/2021,4080398955085,4790685052188,9500376041,0,3216,0,0
5/27/2021,4080398955085,4790685052454,9500379598,32530,6480,2493,0
5/27/2021,4080398955085,4790685043992,9500765956,795,135,72,0
5/27/2021,4080398955085,4790685500508,9500188046,28608,0,360,0
5/27/2021,4080398955085,4790685508050,9500184495,5620,0,260,0
5/27/2021,4080398955085,4790685551453,9500188950,192,0,0,0
5/27/2021,4080398955085,4790685402052,9500188107,92808,0,1056,0
5/27/2021,4080398955085,4790685402501,9500184411,12980,0,300,0
5/27/2021,4080398955085,4790685430544,9500750956,29904,26136,4440,0
5/27/2021,4080398955085,4790685483425,9500184418,5920,0,100,0
5/27/2021,4080398955085,4790685483200,9500188110,10584,0,24,0
5/27/2021,4080398955085,4790685552456,9500773538,2424,0,72,0
5/27/2021,4080398955085,4790685552500,9505073046,11732,0,120,0
5/27/2021,4080398955085,4790685525450,9500188106,936,0,48,0
5/27/2021,4080398955085,4790685525424,9500105764,1400,0,0,0
5/27/2021,4080398955559,4790685000310,9500188105,2734,17280,4416,0
5/27/2021,4080398955559,4790685000555,9500188108,5352,0,192,0
5/27/2021,4080398955559,4790685000884,9500959798,9096,0,432,0
5/27/2021,4080398955559,4790685001034,9500704337,456,0,72,0
5/27/2021,4080398955559,4790685003515,9500704336,8880,0,264,0
5/27/2021,4080398955559,4790685004561,9500739441,9,0,0,0
5/27/2021,4080398955559,4790685004585,9500736917,9,0,0,0
5/27/2021,4080398955559,4790685006551,9500733337,96,0,0,0
5/27/2021,4080398955559,4790685002420,9500777987,817,5184,1680,12
5/27/2021,4080398955559,4790685009313,9500753387,0,0,0,27
5/27/2021,4080398955559,4790685010814,9500754147,720,945,126,0
5/27/2021,4080398955559,4790685019550,9500306461,693,540,126,0
5/27/2021,4080398955559,4790685053158,9500373716,9820,0,40,0
5/27/2021,4080398955559,4790685053135,9500373717,10060,0,40,0
5/27/2021,4080398955559,4790685053558,9500305897,2577,8640,180,0
5/27/2021,4080398955559,4790685053654,9500373795,11120,0,0,0
5/27/2021,4080398955559,4790685054163,9500318810,324,0,135,0
5/27/2021,4080398955559,4790685054484,9500395894,4,0,0,24
5/27/2021,4080398955559,4790685055558,9500333963,639,0,0,0
5/27/2021,4080398955559,4790685056879,9500373951,3060,0,0,0
5/27/2021,4080398955559,4790685056938,9500373954,1896,0,0,0
5/27/2021,4080398955559,4790685052188,9500376041,0,4152,0,0
5/27/2021,4080398955559,4790685052454,9500379598,36189,0,2781,0
5/27/2021,4080398955559,4790685043992,9500765956,1503,0,108,0
5/27/2021,4080398955559,4790685500508,9500188046,10824,0,456,0
5/27/2021,4080398955559,4790685508050,9500184495,4423,0,160,0
5/27/2021,4080398955559,4790685551453,9500188950,12816,0,671,0
5/27/2021,4080398955559,4790685402052,9500188107,13920,0,720,0
5/27/2021,4080398955559,4790685402501,9500184411,9028,4800,440,20
5/27/2021,4080398955559,4790685430544,9500750956,0,0,0,576
5/27/2021,4080398955559,4790685483425,9500184418,2008,0,0,0
5/27/2021,4080398955559,4790685483200,9500188110,3120,0,216,0
5/27/2021,4080398955559,4790685552456,9500773538,16,5184,0,24
5/27/2021,4080398955559,4790685552500,9505073046,14523,0,100,0
5/27/2021,4080398955559,4790685525450,9500188106,0,0,72,0
5/27/2021,4080398955559,4790685525424,9500105764,260,0,0,0
5/27/2021,4080398340519,4790685000310,9500188105,288,17280,2568,0
5/27/2021,4080398340519,4790685000555,9500188108,4368,0,48,0
5/27/2021,4080398340519,4790685000884,9500959798,10992,0,648,0
5/27/2021,4080398340519,4790685001034,9500704337,888,0,48,0
5/27/2021,4080398340519,4790685003515,9500704336,7416,264,288,0
5/27/2021,4080398340519,4790685002420,9500777987,612,864,120,0
5/27/2021,4080398340519,4790685010814,9500754147,882,405,90,0
5/27/2021,4080398340519,4790685019550,9500306461,666,135,36,0
5/27/2021,4080398340519,4790685053158,9500373716,10400,0,40,0
5/27/2021,4080398340519,4790685053135,9500373717,10340,0,0,0
5/27/2021,4080398340519,4790685053558,9500305897,2257,6400,140,0
5/27/2021,4080398340519,4790685053654,9500373795,10680,0,20,0
5/27/2021,4080398340519,4790685054040,9500349378,1,0,0,0
5/27/2021,4080398340519,4790685054163,9500318810,99,180,108,0
5/27/2021,4080398340519,4790685055558,9500333963,183,0,0,0
5/27/2021,4080398340519,4790685056879,9500373951,0,1746,0,0
5/27/2021,4080398340519,4790685052188,9500376041,0,2616,0,0
5/27/2021,4080398340519,4790685052454,9500379598,23024,19440,4041,0
5/27/2021,4080398340519,4790685043992,9500765956,936,135,63,0
5/27/2021,4080398340519,4790685500508,9500188046,2400,5616,456,0
5/27/2021,4080398340519,4790685508050,9500184495,3977,0,100,0
5/27/2021,4080398340519,4790685551453,9500188950,9528,0,648,0
5/27/2021,4080398340519,4790685402052,9500188107,23088,0,1056,0
5/27/2021,4080398340519,4790685402501,9500184411,11080,0,380,0
5/27/2021,4080398340519,4790685430544,9500750956,30653,17064,11592,0
5/27/2021,4080398340519,4790685483425,9500184418,4320,0,20,0
5/27/2021,4080398340519,4790685483200,9500188110,8976,0,120,0
5/27/2021,4080398340519,4790685552456,9500773538,1416,0,336,0
5/27/2021,4080398340519,4790685552500,9505073046,13800,0,380,0
5/27/2021,4080398340519,4790685525450,9500188106,1296,0,24,0
5/27/2021,4080398340519,4790685525424,9500105764,720,0,40,0
5/27/2021,4080398400515,4790685000310,9500188105,16608,44928,3456,0
5/27/2021,4080398400515,4790685000555,9500188108,14304,3456,312,0
5/27/2021,4080398400515,4790685000884,9500959798,8184,1728,120,0
5/27/2021,4080398400515,4790685001034,9500704337,3370,0,72,0
5/27/2021,4080398400515,4790685003515,9500704336,4920,8640,264,0
5/27/2021,4080398400515,4790685004561,9500739441,0,0,0,18
5/27/2021,4080398400515,4790685004528,9500736916,0,0,0,36
5/27/2021,4080398400515,4790685004798,9500736995,5859,0,171,0
5/27/2021,4080398400515,4790685004885,9500736944,198,90,18,0
5/27/2021,4080398400515,4790685005355,9500753381,3336,0,0,0
5/27/2021,4080398400515,4790685002420,9500777987,1644,216,204,0
5/27/2021,4080398400515,4790685010814,9500754147,2016,405,99,0
5/27/2021,4080398400515,4790685011422,9500718137,580,1280,40,0
5/27/2021,4080398400515,4790685019550,9500306461,2116,0,63,0
5/27/2021,4080398400515,4790685053158,9500373716,8980,0,80,0
5/27/2021,4080398400515,4790685053135,9500373717,8860,0,40,0
5/27/2021,4080398400515,4790685053558,9500305897,11680,9600,40,0
5/27/2021,4080398400515,4790685053654,9500373795,9380,0,20,0
5/27/2021,4080398400515,4790685054163,9500318810,2160,2592,108,0
5/27/2021,4080398400515,4790685054455,9500333630,0,0,0,72
5/27/2021,4080398400515,4790685054484,9500395894,0,0,0,48
5/27/2021,4080398400515,4790685054514,9500335917,0,1296,0,0
5/27/2021,4080398400515,4790685056879,9500373951,0,2763,0,0
5/27/2021,4080398400515,4790685056938,9500373954,3480,0,0,0
5/27/2021,4080398400515,4790685056945,9500373953,0,2520,0,0
5/27/2021,4080398400515,4790685052188,9500376041,0,2928,0,0
5/27/2021,4080398400515,4790685052454,9500379598,32445,11016,1728,0
5/27/2021,4080398400515,4790685043992,9500765956,3087,675,117,0
5/27/2021,4080398400515,4790685500508,9500188046,5400,8640,240,0
5/27/2021,4080398400515,4790685508050,9500184495,8840,0,180,0
5/27/2021,4080398400515,4790685551453,9500188950,13080,8640,312,0
5/27/2021,4080398400515,4790685301455,9500188114,0,0,0,144
5/27/2021,4080398400515,4790685305453,9500188117,0,3456,0,0
5/27/2021,4080398400515,4790685394914,9510750014,4640,0,0,0
5/27/2021,4080398400515,4790685402052,9500188107,46920,0,504,0
5/27/2021,4080398400515,4790685402096,9500750953,120,0,0,0
5/27/2021,4080398400515,4790685402501,9500184411,18887,0,60,0
5/27/2021,4080398400515,4790685402442,9500188103,126,108,0,0
5/27/2021,4080398400515,4790685430544,9500750956,19856,30024,4800,0
5/27/2021,4080398400515,4790685483151,1011075037,0,0,0,81
5/27/2021,4080398400515,4790685483425,9500184418,5900,0,80,0
5/27/2021,4080398400515,4790685483200,9500188110,22560,0,0,0
5/27/2021,4080398400515,4790685552456,9500773538,1056,432,132,0
5/27/2021,4080398400515,4790685552500,9505073046,8280,2400,120,0
5/27/2021,4080398400515,4790685525450,9500188106,720,0,0,0
5/27/2021,4080398400515,4790685525424,9500105764,742,0,0,0
5/27/2021,4080398400515,4790685599548,9500188107,48,0,48,0
5/27/2021,4080398400515,4790685265505,9505057956,4620,0,0,0
5/27/2021,4080398539419,4790685000310,9500188105,6048,51624,2640,0
5/27/2021,4080398539419,4790685000555,9500188108,24504,0,816,0
5/27/2021,4080398539419,4790685000884,9500959798,8904,1512,3744,0
5/27/2021,4080398539419,4790685001034,9500704337,1440,0,72,0
5/27/2021,4080398539419,4790685003515,9500704336,2812,2112,648,0
5/27/2021,4080398539419,4790685004622,9500736917,9,0,0,135
5/27/2021,4080398539419,4790685006551,9500733337,696,1104,120,0
5/27/2021,4080398539419,4790685002420,9500777987,1978,11232,1224,0
5/27/2021,4080398539419,4790685009313,9500753387,0,0,0,9
5/27/2021,4080398539419,4790685010814,9500754147,1476,1215,396,0
5/27/2021,4080398539419,4790685019550,9500306461,1296,1080,324,0
5/27/2021,4080398539419,4790685053158,9500373716,0,640,0,200
5/27/2021,4080398539419,4790685053135,9500373717,0,480,0,0
5/27/2021,4080398539419,4790685053558,9500305897,3800,21600,420,0
5/27/2021,4080398539419,4790685053654,9500373795,1440,0,40,0
5/27/2021,4080398539419,4790685054163,9500318810,19,1458,414,243
5/27/2021,4080398539419,4790685055558,9500333963,4349,0,18,0
5/27/2021,4080398539419,4790685056879,9500373951,4752,0,0,0
5/27/2021,4080398539419,4790685056938,9500373954,628,0,0,0
5/27/2021,4080398539419,4790685052188,9500376041,0,8640,0,0
5/27/2021,4080398539419,4790685052454,9500379598,39660,11232,7299,0
5/27/2021,4080398539419,4790685043992,9500765956,786,1485,342,0
5/27/2021,4080398539419,4790685500508,9500188046,17328,0,624,0
5/27/2021,4080398539419,4790685508050,9500184495,12780,0,840,0
5/27/2021,4080398539419,4790685551453,9500188950,12523,0,2472,0
5/27/2021,4080398539419,4790685402052,9500188107,82341,0,2904,0
5/27/2021,4080398539419,4790685402501,9500184411,11760,8000,1239,0
5/27/2021,4080398539419,4790685430544,9500750956,80760,7560,21839,0
5/27/2021,4080398539419,4790685483425,9500184418,360,320,680,0
5/27/2021,4080398539419,4790685483200,9500188110,9744,3216,456,0
5/27/2021,4080398539419,4790685552456,9500773538,11,4320,912,0
5/27/2021,4080398539419,4790685552500,9505073046,27901,0,443,0
5/27/2021,4080398539419,4790685525450,9500188106,3720,0,120,0
5/27/2021,4080398539419,4790685525424,9500105764,1120,420,60,0
5/31/2021,4080398955085,4790685000310,9500188105,52464,0,768,0
5/31/2021,4080398955085,4790685000555,9500188108,3936,6912,2592,0
5/31/2021,4080398955085,4790685000884,9500959798,9838,44928,432,0
5/31/2021,4080398955085,4790685001034,9500704337,624,0,0,0
5/31/2021,4080398955085,4790685004798,9500736995,684,0,72,0
5/31/2021,4080398955085,4790685002420,9500777987,1152,864,144,0
5/31/2021,4080398955085,4790685019550,9500306461,942,675,324,0
5/31/2021,4080398955085,4790685051426,9500761073,0,0,0,0
5/31/2021,4080398955085,4790685053158,9500373716,5720,0,80,0
5/31/2021,4080398955085,4790685053135,9500373717,0,960,0,0
5/31/2021,4080398955085,4790685053558,9500305897,23480,3200,200,0
5/31/2021,4080398955085,4790685054163,9500318810,1782,7776,810,0
5/31/2021,4080398955085,4790685054484,9500395894,4,0,0,0
5/31/2021,4080398955085,4790685055558,9500333963,0,0,0,0
5/31/2021,4080398955085,4790685056879,9500373951,4914,2592,1134,0
5/31/2021,4080398955085,4790685056938,9500373954,0,0,4,0
5/31/2021,4080398955085,4790685052188,9500376041,6432,3216,0,0
5/31/2021,4080398955085,4790685052454,9500379598,47402,6696,6030,0
5/31/2021,4080398955085,4790685043992,9500765956,852,675,306,0
5/31/2021,4080398955085,4790685500508,9500188046,54768,0,1248,0
5/31/2021,4080398955085,4790685508050,9500184495,5440,3200,3080,0
5/31/2021,4080398955085,4790685551453,9500188950,288,0,0,0
5/31/2021,4080398955085,4790685402052,9500188107,175728,0,1776,0
5/31/2021,4080398955085,4790685402501,9500184411,23480,0,440,0
5/31/2021,4080398955085,4790685430544,9500750956,68160,0,8688,0
5/31/2021,4080398955085,4790685483425,9500184418,904,800,560,0
5/31/2021,4080398955085,4790685483200,9500188110,4368,0,624,0
5/31/2021,4080398955085,4790685552456,9500773538,3072,648,624,0
5/31/2021,4080398955085,4790685552500,9505073046,21000,0,880,0
5/31/2021,4080398955085,4790685525450,9500188106,1728,0,0,0
